#=====================================================
# File created:        Sat-01-Nov-2025-at-08-52-58AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        9.514510
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00061    0.4096   -8101.6914  0.3968 
   00062    0.4408   -8121.7890  0.4040 
   00063    0.4284   -8109.5765  0.4021 
   00064    0.4240   -8140.3198  0.3964 
   00065    0.4516   -8147.2172  0.3968 
   00066    0.4268   -8129.2716  0.3959 
   00067    0.4152   -8204.1578  0.4043 
   00068    0.4120   -8221.6342  0.4097 
   00069    0.4164   -8200.3279  0.4089 
   00070    0.4244   -8185.6953  0.4095 
   00071    0.4208   -8207.8814  0.4036 
   00072    0.4236   -8190.7645  0.4083 
   00073    0.4320   -8176.1881  0.4064 
   00074    0.4204   -8191.7829  0.4089 
   00075    0.4308   -8161.4120  0.4071 
   00076    0.4132   -8163.2015  0.4104 
   00077    0.4316   -8216.7607  0.4086 
   00078    0.4124   -8225.7635  0.4016 
   00079    0.4060   -8245.5241  0.4025 
   00080    0.4020   -8208.5964  0.4128 
   00081    0.4136   -8178.5562  0.4087 
   00082    0.4192   -8192.0327  0.4119 
   00083    0.4380   -8192.3966  0.4084 
   00084    0.4136   -8226.1571  0.4121 
   00085    0.4224   -8253.1299  0.4120 
   00086    0.4340   -8276.5270  0.4151 
   00087    0.4188   -8279.4577  0.4163 
   00088    0.4128   -8281.6431  0.4263 
   00089    0.4080   -8270.9126  0.4241 
   00090    0.4124   -8264.4150  0.4271 
   00091    0.4304   -8284.1475  0.4254 
   00092    0.4304   -8295.1841  0.4286 
   00093    0.4224   -8252.4874  0.4282 
   00094    0.4196   -8292.5529  0.4321 
   00095    0.4196   -8238.1831  0.4268 
   00096    0.3948   -8289.0064  0.4256 
   00097    0.4256   -8198.6462  0.4298 
   00098    0.4128   -8236.1046  0.4320 
   00099    0.4228   -8325.0768  0.4375 
   00100    0.4300   -8278.7351  0.4365 
   00101    0.4400   -8299.4385  0.4409 
   00102    0.4092   -8327.4491  0.4383 
   00103    0.4152   -8320.1559  0.4377 
   00104    0.4148   -8360.4628  0.4441 
   00105    0.4096   -8360.7292  0.4405 
   00106    0.3992   -8378.3701  0.4373 
   00107    0.4076   -8363.9214  0.4400 
   00108    0.4332   -8372.5550  0.4426 
   00109    0.4112   -8325.0045  0.4342 
   00110    0.4060   -8334.1074  0.4307 
   00111    0.4240   -8316.3079  0.4322 
   00112    0.4292   -8375.1601  0.4382 
   00113    0.4028   -8376.5476  0.4441 
   00114    0.4208   -8323.9553  0.4389 
   00115    0.4240   -8342.6279  0.4437 
   00116    0.4080   -8365.0945  0.4454 
   00117    0.4208   -8350.8544  0.4408 
   00118    0.4244   -8362.7086  0.4347 
   00119    0.4060   -8353.9372  0.4356 
   00120    0.4320   -8340.7432  0.4381 
   00121    0.4308   -8364.9710  0.4409 
   00122    0.4128   -8317.4452  0.4394 
   00123    0.4184   -8328.1246  0.4427 
   00124    0.4136   -8372.9464  0.4470 
   00125    0.4144   -8351.8726  0.4485 
   00126    0.4272   -8346.4138  0.4496 
   00127    0.4268   -8324.6643  0.4568 
   00128    0.4156   -8347.1730  0.4533 
   00129    0.4052   -8340.6246  0.4543 
   00130    0.4152   -8313.0917  0.4502 
   00131    0.4008   -8287.8431  0.4429 
   00132    0.4140   -8282.1555  0.4367 
   00133    0.4008   -8285.4355  0.4425 
   00134    0.4240   -8305.4367  0.4469 
   00135    0.4252   -8372.2148  0.4504 
   00136    0.4280   -8427.3156  0.4602 
   00137    0.4132   -8449.6663  0.4633 
   00138    0.4116   -8449.7061  0.4677 
   00139    0.4096   -8442.7959  0.4675 
   00140    0.4128   -8451.2306  0.4687 
   00141    0.4068   -8434.2371  0.4707 
   00142    0.4104   -8429.8462  0.4726 
   00143    0.4112   -8376.2289  0.4737 
   00144    0.4132   -8419.4223  0.4703 
   00145    0.4168   -8376.9923  0.4706 
   00146    0.4040   -8395.6800  0.4727 
   00147    0.4192   -8455.9458  0.4714 
   00148    0.4116   -8428.8772  0.4646 
   00149    0.4096   -8374.0619  0.4715 
   00150    0.4100   -8420.3647  0.4758 
   00151    0.4128   -8434.5838  0.4782 
   00152    0.4212   -8422.3976  0.4712 
   00153    0.4100   -8457.9859  0.4690 
   00154    0.4152   -8466.1544  0.4710 
   00155    0.4032   -8461.1990  0.4711 
   00156    0.4188   -8436.7046  0.4683 
   00157    0.4328   -8399.4242  0.4697 
   00158    0.4036   -8397.5165  0.4732 
   00159    0.4100   -8393.8795  0.4728 
   00160    0.4104   -8396.3083  0.4721 
   00161    0.4300   -8421.4408  0.4716 
   00162    0.4084   -8474.7161  0.4735 
   00163    0.4160   -8456.4845  0.4761 
   00164    0.3940   -8408.1769  0.4729 
   00165    0.4064   -8396.3359  0.4689 
   00166    0.4292   -8379.8372  0.4703 
   00167    0.4144   -8408.7470  0.4772 
   00168    0.4100   -8399.2960  0.4701 
   00169    0.4272   -8381.1053  0.4686 
   00170    0.4124   -8430.0299  0.4745 
   00171    0.4224   -8366.0534  0.4681 
   00172    0.4196   -8423.1878  0.4659 
   00173    0.4252   -8417.1431  0.4693 
   00174    0.4140   -8442.9298  0.4731 
   00175    0.4248   -8471.5706  0.4740 
   00176    0.4288   -8463.7027  0.4745 
   00177    0.4304   -8471.4141  0.4819 
   00178    0.4040   -8438.1866  0.4819 
   00179    0.4092   -8422.1004  0.4856 
   00180    0.4112   -8437.7861  0.4886 
   00181    0.4120   -8441.1885  0.4982 
   00182    0.4076   -8431.6074  0.4953 
   00183    0.4188   -8414.6953  0.4978 
   00184    0.4044   -8395.6624  0.4962 
   00185    0.4216   -8361.1148  0.4975 
   00186    0.4092   -8417.2283  0.5030 
   00187    0.4132   -8374.9164  0.5036 
   00188    0.4056   -8358.7180  0.5045 
   00189    0.4192   -8336.3389  0.5022 
   00190    0.4108   -8358.5430  0.5131 
   00191    0.4176   -8351.0363  0.5153 
   00192    0.4272   -8392.5045  0.5149 
   00193    0.4248   -8428.1245  0.5176 
   00194    0.4304   -8420.6102  0.5175 
   00195    0.4272   -8471.2663  0.5237 
   00196    0.4032   -8441.6890  0.5192 
   00197    0.4500   -8449.7880  0.5172 
   00198    0.4012   -8458.9567  0.5106 
   00199    0.4040   -8433.0668  0.5121 
   00200    0.4012   -8525.3534  0.5150 
   00201    0.4036   -8519.5084  0.5121 
   00202    0.4132   -8481.5945  0.5126 
   00203    0.4124   -8453.6306  0.5182 
   00204    0.4140   -8446.4437  0.5177 
   00205    0.4248   -8428.8622  0.5188 
   00206    0.4212   -8466.2298  0.5162 
   00207    0.4120   -8495.5364  0.5149 
   00208    0.4056   -8532.5377  0.5168 
   00209    0.4076   -8532.9806  0.5191 
   00210    0.4240   -8471.1833  0.5285 
   00211    0.4224   -8514.4789  0.5269 
   00212    0.4048   -8433.2312  0.5239 
   00213    0.4152   -8513.9231  0.5273 
   00214    0.4080   -8498.5771  0.5287 
   00215    0.3952   -8479.9908  0.5232 
   00216    0.4228   -8520.4191  0.5294 
   00217    0.4116   -8530.0400  0.5262 
   00218    0.4160   -8514.9844  0.5204 
   00219    0.4076   -8519.8227  0.5226 
   00220    0.4104   -8494.0878  0.5240 
   00221    0.4100   -8471.5951  0.5211 
   00222    0.4188   -8470.6482  0.5259 
   00223    0.4124   -8514.8741  0.5220 
   00224    0.4120   -8494.4389  0.5230 
   00225    0.4264   -8517.5968  0.5259 
   00226    0.4052   -8476.3183  0.5198 
   00227    0.4148   -8478.9274  0.5184 
   00228    0.3896   -8480.0869  0.5251 
   00229    0.4240   -8524.3799  0.5257 
   00230    0.4068   -8551.5452  0.5251 
   00231    0.4240   -8497.3633  0.5295 
   00232    0.4144   -8509.6777  0.5322 
   00233    0.4172   -8485.6519  0.5309 
   00234    0.3932   -8510.6451  0.5338 
   00235    0.4200   -8505.6911  0.5232 
   00236    0.4008   -8489.9120  0.5217 
   00237    0.4060   -8465.9982  0.5260 
   00238    0.3868   -8517.2209  0.5309 
   00239    0.4056   -8545.6618  0.5306 
   00240    0.4044   -8538.6496  0.5303 
   00241    0.4280   -8495.5048  0.5335 
   00242    0.4256   -8535.7086  0.5415 
   00243    0.4108   -8505.6114  0.5390 
   00244    0.4092   -8573.2134  0.5447 
   00245    0.3924   -8546.8669  0.5459 
   00246    0.4164   -8558.7268  0.5491 
   00247    0.4012   -8545.6262  0.5523 
   00248    0.4084   -8508.3199  0.5585 
   00249    0.3984   -8506.9755  0.5637 
   00250    0.4100   -8534.6952  0.5667 
