#=====================================================
# File created:        Sat-01-Nov-2025-at-08-54-06AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        4.876114
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00047    0.4448   -7958.0192  0.3582
   00048    0.4440   -8020.6088  0.3586
   00049    0.4256   -8030.5911  0.3577
   00050    0.4036   -8044.0355  0.3612
   00051    0.4224   -8068.1230  0.3623
   00052    0.4232   -8046.2300  0.3662
   00053    0.4284   -8085.3787  0.3814
   00054    0.4348   -8136.9540  0.3866
   00055    0.4108   -8156.4726  0.3882
   00056    0.4212   -8132.1567  0.3851
   00057    0.4292   -8113.2283  0.3901
   00058    0.4212   -8107.1644  0.3877
   00059    0.4152   -8139.0496  0.3873
   00060    0.4284   -8179.8069  0.3941
   00061    0.4296   -8175.9861  0.3968
   00062    0.4384   -8189.0882  0.4030
   00063    0.4176   -8186.7596  0.4039
   00064    0.4272   -8210.7968  0.4048
   00065    0.4392   -8205.2928  0.4071
   00066    0.4252   -8235.8392  0.4058
   00067    0.4128   -8219.3078  0.4084
   00068    0.4204   -8214.5758  0.4086
   00069    0.4088   -8223.3356  0.4099
   00070    0.4396   -8179.8874  0.4080
   00071    0.4100   -8222.2793  0.3986
   00072    0.4196   -8208.9638  0.3935
   00073    0.4196   -8191.3045  0.3934
   00074    0.4368   -8230.5287  0.3898
   00075    0.4236   -8190.0692  0.3885
   00076    0.4320   -8180.9881  0.3931
   00077    0.4248   -8152.6577  0.3953
   00078    0.4120   -8187.7077  0.4032
   00079    0.4188   -8197.5958  0.4022
   00080    0.4192   -8196.3225  0.4079
   00081    0.4236   -8175.1436  0.4063
   00082    0.4372   -8189.4701  0.4152
   00083    0.4404   -8160.2565  0.4172
   00084    0.4112   -8146.7315  0.4122
   00085    0.4096   -8173.9831  0.4213
   00086    0.4296   -8184.1444  0.4277
   00087    0.4080   -8162.7659  0.4299
   00088    0.4384   -8156.5321  0.4301
   00089    0.4124   -8202.0793  0.4353
   00090    0.4244   -8159.0330  0.4365
   00091    0.4280   -8141.4445  0.4271
   00092    0.4356   -8135.0391  0.4286
   00093    0.4376   -8178.9833  0.4261
   00094    0.4028   -8197.7401  0.4215
   00095    0.4144   -8136.3507  0.4208
   00096    0.4280   -8124.1110  0.4276
   00097    0.4240   -8138.1744  0.4249
   00098    0.4132   -8190.4216  0.4206
   00099    0.4256   -8227.7632  0.4266
   00100    0.4244   -8259.3502  0.4240
   00101    0.4024   -8276.1566  0.4273
   00102    0.4204   -8261.2774  0.4234
   00103    0.4132   -8272.0531  0.4253
   00104    0.4396   -8270.9214  0.4248
   00105    0.4156   -8277.2455  0.4246
   00106    0.4312   -8299.5829  0.4279
   00107    0.4316   -8308.5226  0.4279
   00108    0.4136   -8314.3379  0.4295
   00109    0.4108   -8268.1074  0.4252
   00110    0.4068   -8282.8672  0.4223
   00111    0.4188   -8273.0269  0.4308
   00112    0.4072   -8261.8342  0.4290
   00113    0.4256   -8277.8517  0.4331
   00114    0.4152   -8266.9765  0.4313
   00115    0.4152   -8237.5323  0.4301
   00116    0.4316   -8217.1637  0.4246
   00117    0.4384   -8218.9517  0.4301
   00118    0.4272   -8229.7567  0.4285
   00119    0.4296   -8264.4647  0.4244
   00120    0.4056   -8245.0313  0.4215
   00121    0.4124   -8299.0000  0.4213
   00122    0.4224   -8249.7589  0.4180
   00123    0.4196   -8284.6624  0.4265
   00124    0.4316   -8317.9655  0.4326
   00125    0.4252   -8293.2540  0.4408
   00126    0.4088   -8296.5720  0.4513
   00127    0.4156   -8339.3851  0.4501
   00128    0.4076   -8344.7051  0.4521
   00129    0.4220   -8329.9009  0.4438
   00130    0.4284   -8324.3901  0.4456
   00131    0.4256   -8333.6203  0.4439
   00132    0.4176   -8339.4301  0.4446
   00133    0.4284   -8332.6354  0.4504
   00134    0.4036   -8348.3015  0.4490
   00135    0.4140   -8362.0480  0.4580
   00136    0.4112   -8350.5673  0.4596
   00137    0.4252   -8385.1919  0.4618
   00138    0.4144   -8310.7816  0.4626
   00139    0.4152   -8317.6454  0.4695
   00140    0.4140   -8331.6262  0.4709
   00141    0.4200   -8345.8035  0.4680
   00142    0.4280   -8305.4126  0.4688
   00143    0.4140   -8301.7964  0.4715
   00144    0.4280   -8304.9798  0.4727
   00145    0.4284   -8349.2802  0.4700
   00146    0.4352   -8351.2348  0.4745
   00147    0.4276   -8385.3237  0.4763
   00148    0.4228   -8380.5968  0.4762
   00149    0.4328   -8437.9774  0.4776
   00150    0.4120   -8416.8378  0.4777
   00151    0.4088   -8388.6427  0.4804
   00152    0.4156   -8403.2675  0.4769
   00153    0.4100   -8419.9827  0.4744
   00154    0.3924   -8422.3693  0.4684
   00155    0.4088   -8427.2356  0.4729
   00156    0.4140   -8406.0112  0.4694
   00157    0.4196   -8386.5907  0.4708
   00158    0.4176   -8341.4667  0.4720
   00159    0.4232   -8336.9185  0.4678
   00160    0.3948   -8362.8563  0.4664
   00161    0.4240   -8381.1240  0.4691
   00162    0.4228   -8393.8576  0.4741
   00163    0.4128   -8368.1317  0.4745
   00164    0.4004   -8379.3789  0.4729
   00165    0.3896   -8388.0198  0.4773
   00166    0.3988   -8396.5962  0.4817
   00167    0.4224   -8376.8819  0.4789
   00168    0.4244   -8396.1468  0.4829
   00169    0.4132   -8398.8970  0.4899
   00170    0.4136   -8369.3043  0.4846
   00171    0.4232   -8383.2321  0.4846
   00172    0.4264   -8379.8747  0.4870
   00173    0.4008   -8414.2429  0.4899
   00174    0.4140   -8418.3691  0.4960
   00175    0.4056   -8417.5690  0.4982
   00176    0.4048   -8365.3559  0.5024
   00177    0.4116   -8296.1529  0.5032
   00178    0.4028   -8291.0312  0.5033
   00179    0.4192   -8315.6390  0.5006
   00180    0.4068   -8277.8692  0.5023
   00181    0.4328   -8349.1188  0.5065
   00182    0.4084   -8327.7772  0.5026
   00183    0.4388   -8355.9569  0.5107
   00184    0.4172   -8380.1249  0.5022
   00185    0.4212   -8403.6942  0.5058
   00186    0.4068   -8432.9808  0.5090
   00187    0.4284   -8421.0388  0.5076
   00188    0.4188   -8394.1522  0.4969
   00189    0.4164   -8435.0637  0.4951
   00190    0.4168   -8390.2869  0.4962
   00191    0.4080   -8371.6874  0.4974
   00192    0.4088   -8353.4370  0.4991
   00193    0.4028   -8360.1299  0.4938
   00194    0.4276   -8372.2862  0.4901
   00195    0.4356   -8354.1415  0.4909
   00196    0.4120   -8422.2256  0.4931
   00197    0.4208   -8427.5056  0.4915
   00198    0.4180   -8427.0049  0.4877
   00199    0.4264   -8438.3102  0.4927
   00200    0.4252   -8455.7320  0.4846
   00201    0.4020   -8448.8055  0.4866
   00202    0.3976   -8425.7603  0.4856
   00203    0.4112   -8406.7631  0.4869
   00204    0.4048   -8401.0190  0.4823
   00205    0.4116   -8419.4136  0.4820
   00206    0.4420   -8447.2912  0.4840
   00207    0.4120   -8461.3258  0.4930
   00208    0.4104   -8431.9065  0.4958
   00209    0.4184   -8416.8196  0.4960
   00210    0.4224   -8388.9060  0.5029
   00211    0.4052   -8420.7120  0.5066
   00212    0.4144   -8402.0860  0.5012
   00213    0.4132   -8387.0592  0.4955
   00214    0.4228   -8382.3671  0.4949
   00215    0.4020   -8404.9295  0.4973
   00216    0.4156   -8390.3789  0.5011
   00217    0.4156   -8396.3719  0.5002
   00218    0.4256   -8435.1740  0.5099
   00219    0.4196   -8407.5840  0.5079
   00220    0.4172   -8386.4643  0.5022
   00221    0.4408   -8412.0756  0.4949
   00222    0.4112   -8359.4154  0.4941
   00223    0.4232   -8370.9753  0.4939
   00224    0.4124   -8355.5704  0.4958
   00225    0.4096   -8330.5881  0.4899
   00226    0.4112   -8329.9717  0.4925
   00227    0.4048   -8331.6228  0.4953
   00228    0.4148   -8387.4190  0.5069
   00229    0.4140   -8375.9896  0.5114
   00230    0.4168   -8379.9278  0.5130
   00231    0.4212   -8337.0169  0.5094
   00232    0.4084   -8380.8761  0.5126
   00233    0.4264   -8387.8859  0.5087
   00234    0.4180   -8383.0700  0.5089
   00235    0.3976   -8351.5026  0.5110
   00236    0.4144   -8345.8246  0.5134
   00237    0.4212   -8382.8805  0.5124
   00238    0.4104   -8390.4129  0.5117
   00239    0.4128   -8387.7384  0.5161
   00240    0.4152   -8410.1179  0.5149
   00241    0.4268   -8404.0616  0.5129
   00242    0.4152   -8417.3593  0.5148
   00243    0.4136   -8426.8074  0.5197
   00244    0.4160   -8464.4528  0.5154
   00245    0.4152   -8449.8798  0.5164
   00246    0.4172   -8439.5361  0.5202
   00247    0.4112   -8459.5099  0.5242
   00248    0.4112   -8478.7925  0.5227
   00249    0.4228   -8491.7938  0.5227
   00250    0.4172   -8436.7266  0.5185
