#=====================================================
# File created:        Sat-01-Nov-2025-at-08-56-37AM
# Size of lattice:     50x50
# Number of MC steps:  250
# Reduced temperature: 0.500
# Run time (s):        0.647387
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00235    0.4020   -4221.0917  0.3254
   00236    0.4120   -4214.7895  0.3231
   00237    0.4244   -4216.6926  0.3213
   00238    0.4088   -4211.3809  0.3193
   00239    0.4036   -4222.8653  0.3225
   00240    0.4068   -4229.0579  0.3199
   00241    0.4012   -4237.5029  0.3251
   00242    0.4292   -4197.7164  0.3288
   00243    0.4048   -4207.3286  0.3262
   00244    0.4096   -4212.8016  0.3217
   00245    0.4040   -4208.6157  0.3278
   00246    0.4148   -4208.6980  0.3300
   00247    0.3908   -4190.0588  0.3306
   00248    0.4076   -4194.3329  0.3289
   00249    0.4020   -4190.8777  0.3350
   00250    0.4308   -4158.3400  0.3312
